Ausmaß der Check-Point-Lücke  Prime-Rückzahlung in Österreich  Fitbit reduziert  DeutschlandID statt BundID  Kabel- früher als Satelliten-TV  heiseshow
Nvidia vervielfacht Einnahmen  AI-Pin-Erfinder brauchen Geld  Netflix-Rückzahlung in Österreich  Google pur ohne KI  IoT-Netz per Satellit  heiseshow
Der Ausbau von Solaranlagen in Österreich ist um ein Drittel eingebrochen Hersteller Fronius streicht 350 Stellen Mehr Mitarbeiter bleiben in Kurzarbeit
Mit dem Zugang zu elektronischen Türschlössern liefert ein erster Paketdienst in Österreich bis in den Flur Ein Deutschlandstart ist noch dieses Jahr möglich
2019 und 2020 hat Netflix in Österreich die Preise erhöht Verbraucherschützer halten das für illegal Netflix gibt jetzt bis zu 30 Euro zurück
Einer für alle bei Shitstorm  Intels Zögern bei neuer Chipfabrik  Tests der Android-Diebstahlerkennung  Musk gegen Apple-KI  ARM verschärft Qualcomm-Streit
Die Knochen von gleich drei Mammuts hat ein Winzer beim Umbau seines Weinkellers gefunden Das archäologische Team schätzt den Fund auf bis zu 40000 Jahre
Cannabis ist in Deutschland legal Wir klären die rechtliche Situation rund um Besitz Konsum und Anbau Für Letzteres eignen sich etwa smarte Anzuchtboxen
Googles KI-Unterstützer Gemini kann nun auch in Deutschland als Android-App heruntergeladen werden Gemini ersetzt den Google Assistant
Der thüringische Umweltminister Bernhard Stengele drängt auf rasche Umsetzung des Rechts auf Reparatur Dabei soll ein staatlicher Reparaturbonus helfen
Die Debatte über Sicherheitslücken von WebEx-Instanzen geht weiter Die Zeit fand hunderttausende Meetings die potenziell öffentlich zugänglich waren
Die Bundesregierung schlampt bei der Durchsetzung des Daten-Governance-Gesetzes moniert die EU-Kommission Es geht etwa um die für Open Data zuständige Stelle
Warum die elektronische Patientenakte einen Eingriff in die ärztliche Schweigepflicht darstellen könnte erklärt Psychiater Andreas Meißner im Interview
2022 hat Amazon die Prime-Abos verteuert Österreichische Verbraucherschützer halten das für illegal Amazon gibt jetzt bis zu 3650 Euro zurück
Nutzerbeiträge auf Facebook und Instagram sollen Metas KI-Modelle trainieren Noyb sieht Missbrauch persönlicher Daten
Strafverfolgern aus sieben Ländern ist es gelungen gegen diverse Botnetze vorzugehen und diese vom Netz zu nehmen
Nvidia-GPUs zu X statt Tesla  Ausfälle bei ChatGPT  NASA fixt Hubble  Personalabbau bei Solarfirma  Datenschutz bei Schul-Software  Daten-Leak auf Telegram
Das KI-Update liefert werktäglich eine Zusammenfassung der wichtigsten KI-Entwicklungen
Angular 17 hat die Template-Syntax erweitert und ebnet damit den Weg für die zukünftige Signalkomponente Der Artikel zeigt wie man die Syntax verwendet
Das oberste Gericht in Wien hat einen Teilnehmer an einem unberechtigten Shitstorm zur Zahlung des gesamten Schadensersatzes verurteilt Shitstorm Security
Unsere Autorin machte einst bei einem Online-Medium mit ihrem Hass auf Österreich Schlagzeilen Fünf Jahre später ist sie nicht versöhnt mit dem Land in dem sie lebt
Hier finden Sie Informationen zu dem Thema Notfälle Lesen Sie jetzt Dreijähriger in Österreich verhungert Mordverdacht
Hier finden Sie Informationen zu dem Thema Wetter Lesen Sie jetzt Hochwasserlage am Leiblach zu Österreich entspannt
Hier finden Sie Informationen zu dem Thema Bundesliga Lesen Sie jetzt Nach RB-Aus Trainer Uzun wechselt nach Österreich
Hier finden Sie Informationen zu dem Thema 2 Liga Lesen Sie jetzt Karlsruher SC legt Fahrplan fest Training in Österreich
Hier finden Sie Informationen zu dem Thema Europawahl Lesen Sie jetzt Rechte im Aufwind
Österreich will das Strafmündigkeitsalter senken in der Schweiz können schon jetzt Zehnjährige verurteilt werden Und in Deutschland droht eine Musikschulkatastrophe
Anna Jermolaewa floh einst aus der Sowjetunion nun vertritt sie Österreich bei der Kunstbiennale in Venedig Dort zeigt sie Arbeiten die von Fluchterfahrung handeln
Die Debatte um die grüne EU-Spitzenkandidatin Lena Schilling aus Österreich ist außer Kontrolle geraten  es geht um Gerüchte und Fehden Wie konnte das passieren
Hier finden Sie Informationen zu dem Thema Terrorismus Lesen Sie jetzt Nach Terroralarm in Köln und Wien U-Haft aufgehoben
Hier finden Sie Informationen zu dem Thema Wahlen Lesen Sie jetzt Wagenknecht fordert Rentenreform
Hier finden Sie Informationen zu dem Thema Fußball Lesen Sie jetzt Medien Krankheitsfälle beim französischen EM-Team
